filename,width,height,class,xmin,ymin,xmax,ymax
Apple Red Delicious/r_44_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_45_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_46_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_47_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_48_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_49_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_4_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_50_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_51_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_52_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_53_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_54_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_55_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_56_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_57_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_58_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_59_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_5_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_60_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_61_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_62_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_63_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_64_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_65_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_66_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_67_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_68_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_69_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_70_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_71_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_72_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_73_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_74_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_75_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_76_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_77_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_78_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_79_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_7_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_80_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_81_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_82_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_83_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_84_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_85_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_86_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_87_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_88_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_89_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_90_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_91_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_92_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_93_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_94_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_95_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_96_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_97_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_98_100.jpg,100,100,apple,0,0,100,100
Apple Red Delicious/r_99_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/0_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/100_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/101_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/102_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/103_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/104_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/105_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/106_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/107_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/108_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/109_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/10_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/110_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/111_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/112_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/113_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/114_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/115_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/116_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/117_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/118_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/119_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/11_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/120_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/121_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/122_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/123_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/124_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/125_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/126_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/127_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/128_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/129_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/12_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/130_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/131_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/132_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/133_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/134_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/135_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/136_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/137_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/138_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/139_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/13_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/140_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/141_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/142_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/143_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/144_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/145_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/146_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/147_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/148_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/149_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/14_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/150_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/151_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/152_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/153_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/154_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/155_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/156_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/157_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/158_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/159_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/15_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/160_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/161_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/162_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/163_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/164_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/165_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/166_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/167_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/168_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/169_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/16_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/170_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/171_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/172_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/173_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/174_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/175_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/176_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/177_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/178_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/179_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/17_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/180_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/181_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/182_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/183_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/184_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/185_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/186_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/187_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/188_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/189_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/18_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/190_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/191_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/192_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/193_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/194_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/195_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/196_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/197_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/198_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/199_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/19_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/1_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/200_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/201_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/202_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/203_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/204_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/205_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/206_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/207_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/208_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/209_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/20_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/210_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/211_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/212_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/213_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/214_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/215_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/216_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/217_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/218_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/219_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/21_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/220_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/221_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/222_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/223_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/224_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/225_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/226_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/227_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/228_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/229_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/22_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/230_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/231_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/232_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/233_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/234_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/235_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/236_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/237_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/238_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/239_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/23_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/240_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/241_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/242_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/243_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/244_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/245_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/246_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/247_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/248_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/249_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/24_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/250_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/251_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/252_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/253_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/254_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/255_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/256_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/257_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/258_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/259_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/25_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/260_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/261_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/262_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/263_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/264_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/265_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/266_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/267_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/268_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/269_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/26_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/270_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/271_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/272_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/273_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/274_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/275_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/276_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/277_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/278_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/279_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/27_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/280_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/281_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/282_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/283_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/284_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/285_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/286_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/287_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/288_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/289_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/28_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/290_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/291_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/292_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/293_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/294_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/295_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/296_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/297_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/298_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/299_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/29_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/2_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/300_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/301_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/302_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/303_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/304_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/305_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/306_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/307_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/308_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/309_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/30_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/310_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/311_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/312_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/313_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/314_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/315_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/316_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/317_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/318_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/319_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/31_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/320_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_0_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_100_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_101_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_102_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_103_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_104_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_105_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_106_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_107_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_108_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_109_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_10_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_110_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_111_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_112_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_113_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_114_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_115_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_116_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_117_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_118_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_119_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_11_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_120_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_121_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_122_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_123_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_124_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_125_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_126_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_127_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_128_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_129_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_12_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_130_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_131_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_132_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_133_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_134_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_135_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_136_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_137_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_138_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_139_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_13_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_140_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_141_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_142_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_143_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_144_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_145_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_146_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_147_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_148_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_149_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_14_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_150_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_151_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_152_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_153_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_154_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_155_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_156_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_157_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_158_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_159_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_15_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_160_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_161_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_162_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_163_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_164_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_165_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_166_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_167_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_168_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_169_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_16_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_170_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_171_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_172_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_173_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_174_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_175_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_176_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_177_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_178_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_179_100.jpg,100,100,apple,0,0,100,100
Apple Red Yellow 1/r_17_100.jpg,100,100,apple,0,0,100,100
